Номенклатура;Артикул;Наименование;НаименованиеПолное;БазоваяЕдиницаИзмерения;ВидНоменклатуры;ДополнительноеОписание;Актуальность;АктуальностьЦифра;Изображение;ИзображениеОборота;Количество;10.МДК;11.Розн.3;01.Базовая цена;01.Базовая ценаПЛЮС100;Вид номенклатуры;Вид номенклатуры (НОВЫЙ);Дата первого прихода;Код цены;Кол-во в упак.;Конструктив;Материал изг.;Отделка;Подвид;Подвид (НОВЫЙ);Послеобрезной формат;Текст внутри;Формат открытки;Родитель1;Родитель2;Родитель3;Родитель4;Родитель5
60fa865b-a49b-11e5-882c-00259035dda9;53.53.090;Медаль металлическая малая 'Выпускник';Медаль металлическая малая 'Выпускник';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.53.090.jpg;;2400;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2016.01.18;619;10;с лентой;металл;без отделки;медаль металлическая;Выпускник;d=56 мм;нет;малый;ЗАО 'ГК Горчаков';Медали;Школа, Детский сад;;
60fa865b-a49b-11e5-882c-00259035dda9;53.53.090;Медаль металлическая малая 'Выпускник';Медаль металлическая малая 'Выпускник';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.53.090.jpg;;2400;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2016.01.18;619;10;с лентой;металл;без отделки;медаль металлическая;Выпускник;d=56 мм;нет;малый;ЗАО 'ГК Горчаков';Выпускной;Школа, Детский сад;;
c51ef50f-a49b-11e5-882c-00259035dda9;53.53.095;Медаль металлическая малая 'За стремления к знаниям';Медаль металлическая малая 'За стремления к знаниям';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.53.095.jpg;;2069;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2016.01.18;619;10;с лентой;металл;без отделки;медаль металлическая;Поощрительная;d=56 мм;нет;малый;ЗАО 'ГК Горчаков';Медали;Школа, Детский сад;;
2077927d-a49c-11e5-882c-00259035dda9;53.53.096;Медаль металлическая малая 'За творческие способности';Медаль металлическая малая 'За творческие способности';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.53.096.jpg;;2304;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2016.01.18;619;10;с лентой;металл;без отделки;медаль металлическая;Поощрительная;d=56 мм;нет;малый;ЗАО 'ГК Горчаков';Медали;Школа, Детский сад;;
c702ae63-edb4-11e4-9e30-00259035dda9;53.61.204;Значок с бантом 'Мама первоклассника';Значок с бантом 'Мама первоклассника';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.61.204.jpg;;1062;;44,2;36,8;73,6;Оформительская продукция (ОФО);Значок;2015.06.01;619;10;атласный бант;металл, атласный бант;без отделки;значок;Начало года;d=56 мм;нет;значок;ЗАО 'ГК Горчаков';1 Сентября;Школа, Детский сад;;
a098106c-f7fe-11e5-882c-00259035dda9;53.53.124;Медаль металлическая малая 'Любимый учитель';Медаль металлическая малая 'Любимый учитель';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.53.124.jpg;;2029;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2016.04.21;619;10;с лентой;металл;без отделки;медаль металлическая;Школа, детский сад;d=56 мм;нет;малый;ЗАО 'ГК Горчаков';Медали;Школа, Детский сад;;
a1e218d6-6681-11e4-8d29-00259035dda9;53.61.166;Значок с бантом 'Гордость школы';Значок с бантом 'Гордость школы';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.61.166.jpg;;1989;;44,2;36,8;73,6;Оформительская продукция (ОФО);Значок;2014.12.04;619;10;атласный бант;металл, атласный бант;без отделки;значок;Школа общая;d=56 мм;есть;значок;ЗАО 'ГК Горчаков';Значки, колокольчики;Школа, Детский сад;;
c3a497d0-aae2-11e4-9e30-00259035dda9;52.53.132;Медаль металлическая  малая 'Мне 16 лет';Медаль металлическая  малая 'Мне 16 лет';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/52/52.53.132.jpg;;1530;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2015.03.02;619;10;с лентой;металл;без отделки;медаль металлическая;С днем рождения - годы;d= 56 мм;нет;малый;ЗАО 'ГК Горчаков';Адресные, Поздравительные;Медали;;
af1fd8f9-a8b2-11e2-b113-00259035dda9;52.53.077;Медаль металлическая малая 'Мне 8 лет';Медаль металлическая малая 'Мне 8 лет';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/52/52.53.077.jpg;;2103;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2013.05.21;619;10;с лентой;металл;без отделки;медаль металлическая;С днем рождения - годы;56х56;нет;малый;ЗАО 'ГК Горчаков';Адресные, Поздравительные;Медали;;
af1fd913-a8b2-11e2-b113-00259035dda9;52.53.090;Медаль металлическая малая 'Лучшая в мире внучка';Медаль металлическая малая 'Лучшая в мире внучка';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/52/52.53.090.jpg;;2234;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2013.05.21;619;10;с лентой;металл;без отделки;медаль металлическая;Родственники;56х56;нет;малый;ЗАО 'ГК Горчаков';Адресные, Поздравительные;Медали;;
15d6f490-a499-11e5-882c-00259035dda9;53.53.084;Медаль металлическая малая 'Выпускник детского сада';Медаль металлическая малая 'Выпускник детского сада';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/53/53.53.084.jpg;;595;;44,2;36,8;73,6;Оформительская продукция (ОФО);Медаль;2016.01.18;619;10;с лентой;металл;без отделки;медаль металлическая;Детский сад, выпуск;d=56 мм;нет;малый;ЗАО 'ГК Горчаков';Школьные;Медали;;
